what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1368385336851
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1368385336852
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1368385336852
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1368385336853
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1368385336854
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1368385336855
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1368385336855
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1368385336856
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1368385336857
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1368385336857
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1368385336858
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1368385336859
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1368385336860
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1368385336860
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1368385336861
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1368385336861
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1368385336861
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1368385336862
os,sysinfo,,,"win32",1368385336865
arch,sysinfo,,,"x86_64",1368385336865
ws,sysinfo,,,"win32",1368385336865
locale,sysinfo,,,"en_US",1368385336865
processors,sysinfo,,,"8",1368385336865
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1368385336865
java.runtime.version,sysinfo,,,"1.7.0_09-b05",1368385336865
java.specification.name,sysinfo,,,"Java Platform API Specification",1368385336865
java.specification.vendor,sysinfo,,,"Oracle Corporation",1368385336865
java.specification.version,sysinfo,,,"1.7",1368385336865
java.vendor,sysinfo,,,"Oracle Corporation",1368385336865
java.version,sysinfo,,,"1.7.0_09",1368385336865
java.vm.info,sysinfo,,,"mixed mode",1368385336865
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1368385336865
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1368385336865
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1368385336865
java.vm.specification.version,sysinfo,,,"1.7",1368385336865
java.vm.vendor,sysinfo,,,"Oracle Corporation",1368385336865
java.vm.version,sysinfo,,,"23.5-b02",1368385336865
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1368385337005
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1368385337009
error,log,,,"Invalid preference page path: XML Syntax",1368385339035
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1368385339149
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1368385339155
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1368385340355
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1368385340820
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1368385340877
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1368385340884
started,bundle,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms",1368385342988
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368385343015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368385343023
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1368385343942
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1368385344053
